-0.208930	-0.095215	-0.444210
-0.208812	-0.083496	-0.444202
-0.197099	-0.071668	-0.456312
-0.208456	-0.048349	-0.456295
-0.208338	-0.036631	-0.456287
-0.196862	-0.048231	-0.456296
-0.208220	-0.024913	-0.456279
-0.208101	-0.013195	-0.456271
-0.196151	0.022071	-0.468364
-0.161132	0.045854	-0.480467
-0.126113	0.069646	-0.480454
-0.091093	0.093429	-0.492558
-0.056429	0.082066	-0.492569
-0.021647	0.082421	-0.492572
-0.010053	0.082539	-0.492573
0.001896	0.117813	-0.492550
0.013489	0.117939	-0.480434
0.025083	0.118057	-0.480435
0.048271	0.118294	-0.480437
0.059982	0.130138	-0.468314
0.059982	0.130138	-0.468314
0.048623	0.153473	-0.444064
0.037265	0.176799	-0.431930
0.026258	0.235304	-0.383424
0.015136	0.282075	-0.359158
-0.007701	0.317017	-0.322782
-0.018827	0.363820	-0.250051
-0.041783	0.387060	-0.189451
-0.041432	0.422247	-0.140961
-0.052796	0.445613	-0.068245
-0.075869	0.457127	-0.019770
-0.099061	0.456922	0.028698
-0.133969	0.444905	0.113508
-0.157519	0.409578	0.210418
-0.181306	0.350805	0.295195
-0.205091	0.292017	0.355739
-0.217517	0.209903	0.404150
-0.241773	0.104225	0.440429
-0.242365	0.045642	0.452505
-0.231363	-0.012831	0.452464
-0.220479	-0.083023	0.452415
-0.197881	-0.141386	0.440257
-0.186996	-0.211585	0.428091
-0.176460	-0.316987	0.343203
-0.153859	-0.375382	0.282579
-0.154444	-0.434022	0.209841
-0.143081	-0.457388	0.137125
-0.131717	-0.480762	0.052293
-0.131709	-0.480826	-0.044639
-0.119991	-0.469038	-0.117330
-0.119989	-0.469054	-0.141563
-0.119747	-0.445657	-0.202129
-0.119505	-0.422268	-0.274812
-0.107552	-0.387027	-0.323255
-0.072531	-0.363252	-0.347474
-0.060698	-0.339721	-0.383809
-0.048866	-0.316174	-0.395910
-0.037390	-0.327774	-0.395919
-0.037629	-0.351194	-0.371702
-0.060936	-0.363141	-0.359592
-0.084484	-0.398493	-0.299032
-0.119745	-0.445673	-0.226362
-0.143179	-0.469274	-0.117328
-0.131828	-0.492537	-0.032530
-0.108643	-0.492276	0.003817
-0.108641	-0.492292	-0.020416
-0.097046	-0.492182	-0.032533
-0.085451	-0.492071	-0.044650
-0.085450	-0.492079	-0.056767
-0.108518	-0.480614	-0.080990
-0.119990	-0.469046	-0.129447
-0.119990	-0.469046	-0.129447
-0.108517	-0.480622	-0.093106
-0.085453	-0.492055	-0.020418
-0.039201	-0.503252	0.052269
0.030593	-0.479050	0.137094
0.042534	-0.443713	0.234049
0.054595	-0.396673	0.306779
0.043588	-0.338160	0.367402
0.044294	-0.267818	0.415915
0.033642	-0.174158	0.464446
0.034233	-0.115559	0.476603
0.011282	-0.092359	0.476621
0.000043	-0.057322	0.476646
0.011755	-0.045485	0.476653
0.011873	-0.033767	0.476661
0.011755	-0.045485	0.476653
0.035298	-0.010094	0.476675
0.024177	0.036661	0.476708
0.013057	0.083408	0.464624
0.002175	0.153583	0.440440
-0.008943	0.200322	0.416240
0.003006	0.235588	0.404147
-0.008350	0.258898	0.392047
-0.019825	0.270490	0.379940
-0.031180	0.293792	0.355724
-0.042416	0.328805	0.319400
